M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
2048,2560,2560,8,0.0794048,338.059
2048,2560,2560,9,0.091088,294.699
2048,2560,2560,10,0.108054,248.426
2048,2560,2560,11,0.107658,249.342
2048,2560,2560,12,0.0783776,342.49
2048,2560,2560,13,0.0982976,273.084
2048,2560,2560,14,0.106461,252.145
2048,2560,2560,15,0.118442,226.639
2048,2560,2560,16,0.137843,194.74
2048,2560,2560,17,0.156557,171.462
2048,2560,2560,18,0.136717,196.344
2048,2560,2560,19,0.199088,134.833
2048,2560,2560,20,0.172678,155.454
2048,2560,2560,21,0.210979,127.233
2048,2560,2560,22,0.173811,154.441

2048,3840,2560,0,0.144419,278.809
2048,3840,2560,1,0.141088,285.392
2048,3840,2560,2,0.156253,257.693
2048,3840,2560,3,0.146832,274.227
2048,3840,2560,4,0.148147,271.793
2048,3840,2560,5,0.133853,300.818
2048,3840,2560,6,0.108499,371.112
2048,3840,2560,7,0.136989,293.931
2048,3840,2560,8,0.117693,342.122
2048,3840,2560,9,0.136698,294.558
2048,3840,2560,10,0.154666,260.338
2048,3840,2560,11,0.14888,270.455
2048,3840,2560,12,0.11681,344.709
2048,3840,2560,13,0.138355,291.029
2048,3840,2560,14,0.150288,267.921
2048,3840,2560,15,0.169946,236.931
2048,3840,2560,16,0.197878,203.485
2048,3840,2560,17,0.223981,179.771
2048,3840,2560,18,0.194192,207.348
2048,3840,2560,19,0.288442,139.596
2048,3840,2560,20,0.245459,164.041
2048,3840,2560,21,0.304534,132.219
2048,3840,2560,22,0.25128,160.241

2048,13824,2560,0,0.411734,352.06
2048,13824,2560,1,0.37664,384.864
2048,13824,2560,2,0.474739,305.336
2048,13824,2560,3,0.391155,370.582
2048,13824,2560,4,0.393805,368.089
2048,13824,2560,5,0.410262,353.323
2048,13824,2560,6,0.277514,522.335
2048,13824,2560,7,0.360662,401.914
2048,13824,2560,8,0.363098,399.218
2048,13824,2560,9,0.400035,362.356
2048,13824,2560,10,0.488992,296.437
2048,13824,2560,11,0.483357,299.893
2048,13824,2560,12,0.339066,427.514
2048,13824,2560,13,0.427907,338.754
2048,13824,2560,14,0.483443,299.839
2048,13824,2560,15,0.541885,267.502
2048,13824,2560,16,0.665219,217.906
2048,13824,2560,17,0.752227,192.701
2048,13824,2560,18,0.70063,206.892
2048,13824,2560,19,1.01161,143.292
2048,13824,2560,20,0.815203,177.815
2048,13824,2560,21,1.04667,138.491
2048,13824,2560,22,0.83896,172.78

2048,2560,6912,0,0.174045,416.431
2048,2560,6912,1,0.184618,392.582
2048,2560,6912,2,0.218198,332.164
2048,2560,6912,3,0.180774,400.928
2048,2560,6912,4,0.181907,398.432
2048,2560,6912,5,0.193424,374.708
2048,2560,6912,6,0.152634,474.847
2048,2560,6912,7,0.215901,335.698
2048,2560,6912,8,0.168381,430.438
2048,2560,6912,9,0.198518,365.092
2048,2560,6912,10,0.227664,318.353
2048,2560,6912,11,0.257024,281.988
2048,2560,6912,12,0.154832,468.105
2048,2560,6912,13,0.202806,357.373
