M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
2048,3840,2560,5,0.104506,385.293
2048,3840,2560,6,0.0841792,478.329
2048,3840,2560,7,0.109043,369.26
2048,3840,2560,8,0.092768,434.043
2048,3840,2560,9,0.106854,376.824
2048,3840,2560,10,0.121024,332.705
2048,3840,2560,11,0.116323,346.15
2048,3840,2560,12,0.0894976,449.904
2048,3840,2560,13,0.107069,376.07
2048,3840,2560,14,0.118339,340.253
2048,3840,2560,15,0.132051,304.922
2048,3840,2560,16,0.152074,264.775
2048,3840,2560,17,0.171664,234.559
2048,3840,2560,18,0.150714,267.164
2048,3840,2560,19,0.221264,181.979
2048,3840,2560,20,0.18961,212.359
2048,3840,2560,21,0.234243,171.895
2048,3840,2560,22,0.195728,205.721

2048,13824,2560,0,0.31696,457.329
2048,13824,2560,1,0.28647,506.004
2048,13824,2560,2,0.359475,403.241
2048,13824,2560,3,0.303971,476.871
2048,13824,2560,4,0.30343,477.721
2048,13824,2560,5,0.31745,456.624
2048,13824,2560,6,0.215142,673.764
2048,13824,2560,7,0.287571,504.067
2048,13824,2560,8,0.294333,492.487
2048,13824,2560,9,0.308099,470.482
2048,13824,2560,10,0.375667,385.861
2048,13824,2560,11,0.376726,384.776
2048,13824,2560,12,0.26209,553.075
2048,13824,2560,13,0.332125,436.448
2048,13824,2560,14,0.370426,391.32
2048,13824,2560,15,0.416938,347.666
2048,13824,2560,16,0.516832,280.469
2048,13824,2560,17,0.5812,249.407
2048,13824,2560,18,0.547411,264.801
2048,13824,2560,19,0.774752,187.099
2048,13824,2560,20,0.625504,231.741
2048,13824,2560,21,0.799526,181.301
2048,13824,2560,22,0.639731,226.588

2048,2560,6912,0,0.135043,536.699
2048,2560,6912,1,0.140938,514.253
2048,2560,6912,2,0.167347,433.097
2048,2560,6912,3,0.140854,514.557
2048,2560,6912,4,0.140406,516.199
2048,2560,6912,5,0.148342,488.583
2048,2560,6912,6,0.116413,622.591
2048,2560,6912,7,0.166272,435.898
2048,2560,6912,8,0.131642,550.567
2048,2560,6912,9,0.15033,482.124
2048,2560,6912,10,0.175952,411.917
2048,2560,6912,11,0.196864,368.161
2048,2560,6912,12,0.118474,611.761
2048,2560,6912,13,0.155299,466.696
2048,2560,6912,14,0.176646,410.298
2048,2560,6912,15,0.203715,355.779
2048,2560,6912,16,0.228115,317.724
2048,2560,6912,17,0.274528,264.008
2048,2560,6912,18,0.236691,306.212
2048,2560,6912,19,0.304061,238.365
2048,2560,6912,20,0.314918,230.147
2048,2560,6912,21,0.332694,217.85
2048,2560,6912,22,0.287942,251.709

4096,2560,2560,0,0.134934,397.876
4096,2560,2560,1,0.131331,408.792
4096,2560,2560,2,0.152422,352.226
4096,2560,2560,3,0.129008,416.153
4096,2560,2560,4,0.128323,418.374
4096,2560,2560,5,0.126614,424.02
4096,2560,2560,6,0.0905632,592.814
4096,2560,2560,7,0.115891,463.254
4096,2560,2560,8,0.112534,477.073
4096,2560,2560,9,0.129866,413.405
4096,2560,2560,10,0.151389,354.631
4096,2560,2560,11,0.149667,358.71
4096,2560,2560,12,0.106941,502.026
4096,2560,2560,13,0.135421,396.446
4096,2560,2560,14,0.148579,361.337
4096,2560,2560,15,0.16911,317.468
4096,2560,2560,16,0.195821,274.164
4096,2560,2560,17,0.222317,241.489
4096,2560,2560,18,0.193526,277.415
