M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
2048,2560,2560,2,0.118314,226.885
2048,2560,2560,3,0.103786,258.644
2048,2560,2560,4,0.105811,253.693
2048,2560,2560,5,0.0878496,305.563
2048,2560,2560,6,0.0765664,350.592
2048,2560,2560,7,0.0945856,283.802
2048,2560,2560,8,0.0789952,339.812
2048,2560,2560,9,0.091664,292.847
2048,2560,2560,10,0.107923,248.728
2048,2560,2560,11,0.10688,251.156
2048,2560,2560,12,0.07688,349.162
2048,2560,2560,13,0.0974816,275.37
2048,2560,2560,14,0.10519,255.19
2048,2560,2560,15,0.118915,225.737
2048,2560,2560,16,0.139328,192.664
2048,2560,2560,17,0.157363,170.583
2048,2560,2560,18,0.139683,192.174
2048,2560,2560,19,0.199062,134.85
2048,2560,2560,20,0.172163,155.919
2048,2560,2560,21,0.209194,128.319
2048,2560,2560,22,0.175437,153.01

2048,3840,2560,0,0.143078,281.421
2048,3840,2560,1,0.138598,290.518
2048,3840,2560,2,0.16735,240.605
2048,3840,2560,3,0.145344,277.035
2048,3840,2560,4,0.145706,276.347
2048,3840,2560,5,0.135414,297.349
2048,3840,2560,6,0.108957,369.553
2048,3840,2560,7,0.137277,293.315
2048,3840,2560,8,0.117962,341.343
2048,3840,2560,9,0.138333,291.076
2048,3840,2560,10,0.15297,263.224
2048,3840,2560,11,0.15007,268.31
2048,3840,2560,12,0.114797,350.753
2048,3840,2560,13,0.137846,292.103
2048,3840,2560,14,0.149203,269.869
2048,3840,2560,15,0.16831,239.232
2048,3840,2560,16,0.199306,202.028
2048,3840,2560,17,0.225014,178.946
2048,3840,2560,18,0.197453,203.924
2048,3840,2560,19,0.290678,138.522
2048,3840,2560,20,0.246694,163.219
2048,3840,2560,21,0.305046,131.997
2048,3840,2560,22,0.2504,160.804

2048,13824,2560,0,0.4084,354.934
2048,13824,2560,1,0.378419,383.054
2048,13824,2560,2,0.494576,293.09
2048,13824,2560,3,0.39857,363.688
2048,13824,2560,4,0.40279,359.877
2048,13824,2560,5,0.40759,355.639
2048,13824,2560,6,0.275264,526.604
2048,13824,2560,7,0.362157,400.255
2048,13824,2560,8,0.347085,417.636
2048,13824,2560,9,0.399165,363.146
2048,13824,2560,10,0.485853,298.352
2048,13824,2560,11,0.477805,303.377
2048,13824,2560,12,0.335002,432.7
2048,13824,2560,13,0.414614,349.614
2048,13824,2560,14,0.478355,303.028
2048,13824,2560,15,0.541478,267.703
2048,13824,2560,16,0.650826,222.725
2048,13824,2560,17,0.734969,197.226
2048,13824,2560,18,0.644176,225.024
2048,13824,2560,19,0.989856,146.441
2048,13824,2560,20,0.813677,178.148
2048,13824,2560,21,1.03306,140.317
2048,13824,2560,22,0.834634,173.675

2048,2560,6912,0,0.174781,414.677
2048,2560,6912,1,0.183094,395.848
2048,2560,6912,2,0.220576,328.583
2048,2560,6912,3,0.182086,398.039
2048,2560,6912,4,0.18233,397.509
2048,2560,6912,5,0.19568,370.388
2048,2560,6912,6,0.152189,476.235
2048,2560,6912,7,0.221968,326.523
2048,2560,6912,8,0.168102,431.151
2048,2560,6912,9,0.202394,358.102
2048,2560,6912,10,0.22823,317.563
2048,2560,6912,11,0.25712,281.882
2048,2560,6912,12,0.15401,470.604
2048,2560,6912,13,0.204032,355.226
2048,2560,6912,14,0.233664,310.179
2048,2560,6912,15,0.266925,271.528
2048,2560,6912,16,0.304314,238.167
2048,2560,6912,17,0.362662,199.849
2048,2560,6912,18,0.315629,229.629
2048,2560,6912,19,0.400285,181.065
2048,2560,6912,20,0.414122,175.015
2048,2560,6912,21,0.436192,166.16
2048,2560,6912,22,0.382634,189.418

4096,2560,2560,0,0.173638,309.189
4096,2560,2560,1,0.167952,319.657
4096,2560,2560,2,0.211747,253.543
4096,2560,2560,3,0.165805,323.797
4096,2560,2560,4,0.166515,322.416
4096,2560,2560,5,0.163162,329.042
4096,2560,2560,6,0.115123,466.345
4096,2560,2560,7,0.147901,362.994
4096,2560,2560,8,0.143056,375.287
