M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
1024,2560,6912,11,0.106304,340.898
1024,2560,6912,12,0.079824,453.984
1024,2560,6912,13,0.0842752,430.005
1024,2560,6912,14,0.0970688,373.331
1024,2560,6912,15,0.108762,333.195
1024,2560,6912,16,0.121094,299.261
1024,2560,6912,17,0.146106,248.031
1024,2560,6912,18,0.126806,285.78
1024,2560,6912,19,0.162243,223.361
1024,2560,6912,20,0.167654,216.152
1024,2560,6912,21,0.177917,203.684
1024,2560,6912,22,0.155254,233.416

2048,2560,2560,0,0.0750016,357.906
2048,2560,2560,1,0.079504,337.638
2048,2560,2560,2,0.0913152,293.966
2048,2560,2560,3,0.0808736,331.92
2048,2560,2560,4,0.0822336,326.43
2048,2560,2560,5,0.0695296,386.074
2048,2560,2560,6,0.060112,446.559
2048,2560,2560,7,0.0738624,363.426
2048,2560,2560,8,0.0628384,427.184
2048,2560,2560,9,0.0722816,371.375
2048,2560,2560,10,0.084976,315.896
2048,2560,2560,11,0.0826208,324.901
2048,2560,2560,12,0.0587264,457.095
2048,2560,2560,13,0.0755968,355.088
2048,2560,2560,14,0.0833184,322.18
2048,2560,2560,15,0.0931008,288.328
2048,2560,2560,16,0.108211,248.066
2048,2560,2560,17,0.122163,219.735
2048,2560,2560,18,0.108906,246.485
2048,2560,2560,19,0.153498,174.879
2048,2560,2560,20,0.133482,201.103
2048,2560,2560,21,0.160979,166.752
2048,2560,2560,22,0.134013,200.306

2048,3840,2560,0,0.110362,364.849
2048,3840,2560,1,0.109066,369.184
2048,3840,2560,2,0.129104,311.883
2048,3840,2560,3,0.111734,360.366
2048,3840,2560,4,0.112294,358.569
2048,3840,2560,5,0.104544,385.152
2048,3840,2560,6,0.0839808,479.459
2048,3840,2560,7,0.106563,377.854
2048,3840,2560,8,0.0929152,433.356
2048,3840,2560,9,0.107114,375.912
2048,3840,2560,10,0.119491,336.973
2048,3840,2560,11,0.117622,342.327
2048,3840,2560,12,0.0890112,452.362
2048,3840,2560,13,0.105571,381.404
2048,3840,2560,14,0.116496,345.637
2048,3840,2560,15,0.131174,306.96
2048,3840,2560,16,0.154813,260.09
2048,3840,2560,17,0.172371,233.597
2048,3840,2560,18,0.153242,262.757
2048,3840,2560,19,0.22143,181.842
2048,3840,2560,20,0.189613,212.355
2048,3840,2560,21,0.233469,172.466
2048,3840,2560,22,0.19296,208.672

2048,13824,2560,0,0.315411,459.575
2048,13824,2560,1,0.292589,495.423
2048,13824,2560,2,0.374717,386.839
2048,13824,2560,3,0.311187,465.813
2048,13824,2560,4,0.3128,463.412
2048,13824,2560,5,0.313427,462.484
2048,13824,2560,6,0.21616,670.592
2048,13824,2560,7,0.285674,507.415
2048,13824,2560,8,0.267843,541.194
2048,13824,2560,9,0.308976,469.147
2048,13824,2560,10,0.372944,388.678
2048,13824,2560,11,0.370685,391.047
2048,13824,2560,12,0.26065,556.13
2048,13824,2560,13,0.317718,456.238
2048,13824,2560,14,0.366346,395.679
2048,13824,2560,15,0.411245,352.479
2048,13824,2560,16,0.495213,292.713
2048,13824,2560,17,0.56537,256.39
2048,13824,2560,18,0.493581,293.681
2048,13824,2560,19,0.752774,192.561
2048,13824,2560,20,0.62016,233.738
2048,13824,2560,21,0.784451,184.785
2048,13824,2560,22,0.634291,228.531

2048,2560,6912,0,0.13384,541.524
2048,2560,6912,1,0.143117,506.423
2048,2560,6912,2,0.171021,423.794
2048,2560,6912,3,0.141616,511.789
2048,2560,6912,4,0.141114,513.612
2048,2560,6912,5,0.149808,483.803
2048,2560,6912,6,0.118358,612.357
2048,2560,6912,7,0.170134,426.002
2048,2560,6912,8,0.133318,543.643
2048,2560,6912,9,0.154531,469.016
2048,2560,6912,10,0.174419,415.537
2048,2560,6912,11,0.19575,370.255
2048,2560,6912,12,0.11791,614.683
2048,2560,6912,13,0.155136,467.187
2048,2560,6912,14,0.179808,403.083
2048,2560,6912,15,0.203398,356.333
2048,2560,6912,16,0.232294,312.007
2048,2560,6912,17,0.276336,262.281
2048,2560,6912,18,0.240877,300.891
2048,2560,6912,19,0.303264,238.992
2048,2560,6912,20,0.31312,231.469
2048,2560,6912,21,0.331907,218.367
2048,2560,6912,22,0.290563,249.438

4096,2560,2560,0,0.134474,399.239
4096,2560,2560,1,0.13055,411.237
4096,2560,2560,2,0.163021,329.327
4096,2560,2560,3,0.130054,412.805
4096,2560,2560,4,0.130227,412.257
4096,2560,2560,5,0.127283,421.792
4096,2560,2560,6,0.0897664,598.076
4096,2560,2560,7,0.116282,461.699
4096,2560,2560,8,0.113885,471.416
4096,2560,2560,9,0.13103,409.73
4096,2560,2560,10,0.154214,348.133
4096,2560,2560,11,0.14736,364.326
4096,2560,2560,12,0.108387,495.327
4096,2560,2560,13,0.136934,392.064
4096,2560,2560,14,0.150816,355.977
4096,2560,2560,15,0.16921,317.282
4096,2560,2560,16,0.195939,273.999
4096,2560,2560,17,0.222438,241.357
4096,2560,2560,18,0.196582,273.102
4096,2560,2560,19,0.289792,185.261
4096,2560,2560,20,0.24449,219.588
4096,2560,2560,21,0.305581,175.689
4096,2560,2560,22,0.255264,210.32

4096,3840,2560,0,0.190842,421.976
4096,3840,2560,1,0.18553,434.058
4096,3840,2560,2,0.234387,343.579
4096,3840,2560,3,0.197098,408.583
4096,3840,2560,4,0.199808,403.04
4096,3840,2560,5,0.179498,448.645
4096,3840,2560,6,0.13695,588.028
4096,3840,2560,7,0.17472,460.913
4096,3840,2560,8,0.159226,505.764
4096,3840,2560,9,0.182922,440.247
4096,3840,2560,10,0.218662,368.288
4096,3840,2560,11,0.212429,379.095
4096,3840,2560,12,0.153459,524.769
4096,3840,2560,13,0.191434,420.671
4096,3840,2560,14,0.214682,375.117
4096,3840,2560,15,0.238605,337.506
4096,3840,2560,16,0.284576,282.985
4096,3840,2560,17,0.322163,249.968
4096,3840,2560,18,0.281059,286.526
4096,3840,2560,19,0.424218,189.833
4096,3840,2560,20,0.355427,226.574
4096,3840,2560,21,0.447363,180.012
4096,3840,2560,22,0.369232,218.103

4096,13824,2560,0,0.589488,491.8
4096,13824,2560,1,0.534557,542.338
4096,13824,2560,2,0.721386,401.88
4096,13824,2560,3,0.57624,503.107
4096,13824,2560,4,0.576419,502.95
4096,13824,2560,5,0.603552,480.34
4096,13824,2560,6,0.423776,684.112
4096,13824,2560,7,0.550845,526.301
4096,13824,2560,8,0.531101,545.867
4096,13824,2560,9,0.585661,495.014
4096,13824,2560,10,0.725475,399.614
4096,13824,2560,11,0.716598,404.565
4096,13824,2560,12,0.494451,586.327
4096,13824,2560,13,0.608589,476.365
4096,13824,2560,14,0.713107,406.545
4096,13824,2560,15,0.778851,372.228
4096,13824,2560,16,0.971651,298.369
4096,13824,2560,17,1.0891,266.193
4096,13824,2560,18,0.948262,305.728
4096,13824,2560,19,1.4824,195.568
4096,13824,2560,20,1.21134,239.331
4096,13824,2560,21,1.55766,186.119
4096,13824,2560,22,1.25882,230.303

4096,2560,6912,0,0.248557,583.187
4096,2560,6912,1,0.23832,608.237
4096,2560,6912,2,0.315424,459.556
4096,2560,6912,3,0.214317,676.359
4096,2560,6912,4,0.213021,680.474
4096,2560,6912,5,0.290682,498.673
4096,2560,6912,6,0.18047,803.207
4096,2560,6912,7,0.26713,542.64
4096,2560,6912,8,0.258611,560.514
4096,2560,6912,9,0.293072,494.606
4096,2560,6912,10,0.331437,437.354
4096,2560,6912,11,0.377664,383.82
4096,2560,6912,12,0.227587,636.921
4096,2560,6912,13,0.298701,485.285
4096,2560,6912,14,0.339242,427.292
4096,2560,6912,15,0.39248,369.331
4096,2560,6912,16,0.443392,326.923
4096,2560,6912,17,0.530112,273.442
4096,2560,6912,18,0.469187,308.95
4096,2560,6912,19,0.586941,246.967
4096,2560,6912,20,0.600339,241.455
4096,2560,6912,21,0.630954,229.74
4096,2560,6912,22,0.559011,259.306

8192,2560,2560,0,0.239482,448.361
8192,2560,2560,1,0.226381,474.308
8192,2560,2560,2,0.296432,362.222
8192,2560,2560,3,0.230301,466.234
8192,2560,2560,4,0.231165,464.492
8192,2560,2560,5,0.238771,449.695
8192,2560,2560,6,0.165069,650.481
8192,2560,2560,7,0.220698,486.522
8192,2560,2560,8,0.221056,485.733
8192,2560,2560,9,0.236253,454.488
8192,2560,2560,10,0.287158,373.92
8192,2560,2560,11,0.285587,375.977
8192,2560,2560,12,0.198509,540.904
8192,2560,2560,13,0.255802,419.756
8192,2560,2560,14,0.281558,381.357
8192,2560,2560,15,0.314819,341.066
8192,2560,2560,16,0.385658,278.418
8192,2560,2560,17,0.430262,249.555
8192,2560,2560,18,0.403552,266.073
8192,2560,2560,19,0.578877,185.487
8192,2560,2560,20,0.471802,227.583
8192,2560,2560,21,0.598886,179.29
8192,2560,2560,22,0.482336,222.613

8192,3840,2560,0,0.34472,467.223
8192,3840,2560,1,0.316499,508.884
8192,3840,2560,2,0.431962,372.86
8192,3840,2560,3,0.349645,460.643
8192,3840,2560,4,0.347178,463.916
8192,3840,2560,5,0.351309,458.461
8192,3840,2560,6,0.244698,658.205
8192,3840,2560,7,0.31744,507.375
8192,3840,2560,8,0.330179,487.8
8192,3840,2560,9,0.342912,469.687
8192,3840,2560,10,0.417712,385.58
8192,3840,2560,11,0.419482,383.953
8192,3840,2560,12,0.290246,554.912
8192,3840,2560,13,0.370198,435.067
8192,3840,2560,14,0.412912,390.062
8192,3840,2560,15,0.456755,352.621
8192,3840,2560,16,0.567066,284.026
8192,3840,2560,17,0.636922,252.875
8192,3840,2560,18,0.598451,269.13
8192,3840,2560,19,0.856253,188.1
8192,3840,2560,20,0.692755,232.494
8192,3840,2560,21,0.888288,181.316
8192,3840,2560,22,0.710822,226.584

8192,13824,2560,0,1.14029,508.483
8192,13824,2560,1,1.01334,572.189
8192,13824,2560,2,1.39627,415.264
8192,13824,2560,3,1.08201,535.872
8192,13824,2560,4,1.07169,541.032
8192,13824,2560,5,1.19853,483.777
8192,13824,2560,6,0.82304,704.487
8192,13824,2560,7,1.07,541.888
8192,13824,2560,8,1.11174,521.543
8192,13824,2560,9,1.13386,511.371
8192,13824,2560,10,1.42548,406.753
8192,13824,2560,11,1.44972,399.955
8192,13824,2560,12,0.961664,602.935
8192,13824,2560,13,1.25241,462.964
8192,13824,2560,14,1.40421,412.915
8192,13824,2560,15,1.54511,375.262
8192,13824,2560,16,1.97267,293.927
8192,13824,2560,17,2.23311,259.647
8192,13824,2560,18,2.10999,274.798
8192,13824,2560,19,3.03542,191.018
8192,13824,2560,20,2.42186,239.411
8192,13824,2560,21,3.13238,185.105
8192,13824,2560,22,2.49393,232.493

8192,2560,6912,0,0.465005,623.457
8192,2560,6912,1,0.44504,651.425
8192,2560,6912,2,0.582634,497.586
8192,2560,6912,3,0.403469,718.545
8192,2560,6912,4,0.401626,721.842
8192,2560,6912,5,0.559482,518.177
8192,2560,6912,6,0.346931,835.642
8192,2560,6912,7,0.512269,565.934
8192,2560,6912,8,0.499334,580.593
8192,2560,6912,9,0.551226,525.938
8192,2560,6912,10,0.632928,458.046
8192,2560,6912,11,0.718653,403.408
8192,2560,6912,12,0.430864,672.858
8192,2560,6912,13,0.561254,516.54
8192,2560,6912,14,0.64536,449.223
8192,2560,6912,15,0.747926,387.619
8192,2560,6912,16,0.864874,335.205
8192,2560,6912,17,1.02827,281.941
8192,2560,6912,18,0.920621,314.907
8192,2560,6912,19,1.14177,253.913
8192,2560,6912,20,1.16001,249.921
8192,2560,6912,21,1.21475,238.659
8192,2560,6912,22,1.08151,268.061

SummaryM,SummaryN,SummaryK,BestID,BestTOPS,ID6TOPS,ID6TimeMs
256,2560,2560,13,156.178,98.4948,0.0340672
256,3840,2560,8,209.548,156.348,0.032192
256,13824,2560,6,387.803,387.803,0.0467232
256,2560,6912,13,297.078,156.504,0.057888
512,2560,2560,8,272.996,212.477,0.031584
512,3840,2560,6,289.849,289.849,0.0347296
512,13824,2560,6,531.348,531.348,0.0682016
512,2560,6912,12,398.698,309.754,0.058496
1024,2560,2560,6,402.409,402.409,0.0333536
1024,3840,2560,12,368.503,354.289,0.0568256
1024,13824,2560,6,636.501,636.501,0.113869
1024,2560,6912,6,565.101,565.101,0.064128
2048,2560,2560,12,457.095,446.559,0.060112
2048,3840,2560,6,479.459,479.459,0.0839808
2048,13824,2560,6,670.592,670.592,0.21616
2048,2560,6912,12,614.683,612.357,0.118358
4096,2560,2560,6,598.076,598.076,0.0897664
4096,3840,2560,6,588.028,588.028,0.13695
4096,13824,2560,6,684.112,684.112,0.423776
4096,2560,6912,6,803.207,803.207,0.18047
8192,2560,2560,6,650.481,650.481,0.165069
8192,3840,2560,6,658.205,658.205,0.244698
8192,13824,2560,6,704.487,704.487,0.82304
8192,2560,6912,6,835.642,835.642,0.346931
