M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
48,13824,2560,18,0.0285568,118.969
48,13824,2560,19,0.0368704,92.144
48,13824,2560,20,0.0325248,104.455
48,13824,2560,21,0.0378688,89.7147
48,13824,2560,22,0.0486464,69.8384

48,2560,6912,0,0.0409056,41.5272
48,2560,6912,1,0.0414144,41.017
48,2560,6912,2,0.0295776,57.4317
48,2560,6912,3,0.0610752,27.8131
48,2560,6912,4,0.0610432,27.8277
48,2560,6912,5,0.0293568,57.8637
48,2560,6912,6,0.0561344,30.2612
48,2560,6912,7,0.0484768,35.0414
48,2560,6912,8,0.0396672,42.8236
48,2560,6912,9,0.0417952,40.6433
48,2560,6912,10,0.031984,53.1107
48,2560,6912,11,0.0243648,69.7191
48,2560,6912,12,0.0398304,42.6482
48,2560,6912,13,0.0261216,65.0302
48,2560,6912,14,0.02752,61.7258
48,2560,6912,15,0.0219488,77.3934
48,2560,6912,16,0.0254048,66.865
48,2560,6912,17,0.0227744,74.5878
48,2560,6912,18,0.0224192,75.7696
48,2560,6912,19,0.0211296,80.394
48,2560,6912,20,0.0231072,73.5136
48,2560,6912,21,0.0212736,79.8498
48,2560,6912,22,0.0303488,55.9723

64,2560,2560,0,0.0259648,32.3076
64,2560,2560,1,0.0265664,31.576
64,2560,2560,2,0.0217344,38.596
64,2560,2560,3,0.034128,24.5798
64,2560,2560,4,0.034432,24.3628
64,2560,2560,5,0.0188704,44.4538
64,2560,2560,6,0.0313536,26.7548
64,2560,2560,7,0.0274432,30.5672
64,2560,2560,8,0.0233024,35.9989
64,2560,2560,9,0.0254496,32.9616
64,2560,2560,10,0.0199968,41.9497
64,2560,2560,11,0.0167552,50.0657
64,2560,2560,12,0.0233568,35.9151
64,2560,2560,13,0.0188736,44.4463
64,2560,2560,14,0.019728,42.5213
64,2560,2560,15,0.0159424,52.6182
64,2560,2560,16,0.0178848,46.9036
64,2560,2560,17,0.0169728,49.4238
64,2560,2560,18,0.0159936,52.4498
64,2560,2560,19,0.01656,50.6558
64,2560,2560,20,0.0181728,46.1602
64,2560,2560,21,0.0178752,46.9287
64,2560,2560,22,0.0199456,42.0574

64,3840,2560,0,0.0238272,52.809
64,3840,2560,1,0.0238112,52.8445
64,3840,2560,2,0.0230496,54.5906
64,3840,2560,3,0.0313728,40.1077
64,3840,2560,4,0.0310016,40.5879
64,3840,2560,5,0.0173152,72.6697
64,3840,2560,6,0.0303328,41.4829
64,3840,2560,7,0.0234528,53.6521
64,3840,2560,8,0.0222816,56.4722
64,3840,2560,9,0.0213216,59.0149
64,3840,2560,10,0.0179424,70.1295
64,3840,2560,11,0.0155072,81.1424
64,3840,2560,12,0.0216704,58.065
64,3840,2560,13,0.0168928,74.4868
64,3840,2560,14,0.0161664,77.8337
64,3840,2560,15,0.0166816,75.4299
64,3840,2560,16,0.0165408,76.072
64,3840,2560,17,0.0193856,64.9085
64,3840,2560,18,0.015984,78.7219
64,3840,2560,19,0.0217152,57.9452
64,3840,2560,20,0.0199872,62.9549
64,3840,2560,21,0.0222144,56.643
64,3840,2560,22,0.0289472,43.4685

64,13824,2560,0,0.025952,174.547
64,13824,2560,1,0.0268096,168.964
64,13824,2560,2,0.0285696,158.555
64,13824,2560,3,0.0373408,121.311
64,13824,2560,4,0.0363168,124.731
64,13824,2560,5,0.0239264,189.324
64,13824,2560,6,0.032224,140.574
64,13824,2560,7,0.0320672,141.261
64,13824,2560,8,0.0252416,179.46
64,13824,2560,9,0.0406176,111.524
64,13824,2560,10,0.0323328,140.101
64,13824,2560,11,0.027616,164.03
64,13824,2560,12,0.0258912,174.957
64,13824,2560,13,0.023664,191.424
64,13824,2560,14,0.0321216,141.022
64,13824,2560,15,0.0275264,164.564
64,13824,2560,16,0.0305184,148.43
64,13824,2560,17,0.0336416,134.65
64,13824,2560,18,0.0285664,158.573
64,13824,2560,19,0.0413248,109.616
64,13824,2560,20,0.0384544,117.798
64,13824,2560,21,0.0437504,103.538
64,13824,2560,22,0.05168,87.6519

64,2560,6912,0,0.0421184,53.7752
64,2560,6912,1,0.041888,54.071
64,2560,6912,2,0.0339744,66.6656
64,2560,6912,3,0.0626848,36.132
64,2560,6912,4,0.0621632,36.4351
64,2560,6912,5,0.0311168,72.7878
64,2560,6912,6,0.0575264,39.3719
64,2560,6912,7,0.0496224,45.6432
64,2560,6912,8,0.0410336,55.1968
64,2560,6912,9,0.043072,52.5846
64,2560,6912,10,0.0344352,65.7735
64,2560,6912,11,0.0260768,86.8559
64,2560,6912,12,0.0413696,54.7485
64,2560,6912,13,0.0276064,82.0434
64,2560,6912,14,0.0291104,77.8046
64,2560,6912,15,0.0236544,95.7507
64,2560,6912,16,0.0285376,79.3663
64,2560,6912,17,0.0250208,90.5216
64,2560,6912,18,0.023696,95.5825
64,2560,6912,19,0.0226464,100.013
64,2560,6912,20,0.0246464,91.8968
64,2560,6912,21,0.0253504,89.3447
64,2560,6912,22,0.0331328,68.359

80,2560,2560,0,0.0278656,37.6298
80,2560,2560,1,0.0278304,37.6774
80,2560,2560,2,0.024672,42.5006
80,2560,2560,3,0.037536,27.9352
80,2560,2560,4,0.0376256,27.8687
80,2560,2560,5,0.0212576,49.3271
80,2560,2560,6,0.0326112,32.1539
80,2560,2560,7,0.028864,36.3282
80,2560,2560,8,0.0259744,40.3696
80,2560,2560,9,0.0264736,39.6084
80,2560,2560,10,0.0225888,46.4202
80,2560,2560,11,0.0195136,53.7357
80,2560,2560,12,0.0256128,40.9395
80,2560,2560,13,0.0211328,49.6184
80,2560,2560,14,0.020608,50.882
80,2560,2560,15,0.0200608,52.2699
80,2560,2560,16,0.0197952,52.9712
80,2560,2560,17,0.0213472,49.1201
80,2560,2560,18,0.0183552,57.1269
80,2560,2560,19,0.024112,43.4877
80,2560,2560,20,0.0230016,45.5871
80,2560,2560,21,0.0251136,41.7533
80,2560,2560,22,0.0216192,48.5021

80,3840,2560,0,0.028032,56.1096
80,3840,2560,1,0.0275872,57.0143
80,3840,2560,2,0.0245248,64.1336
80,3840,2560,3,0.0376224,41.8066
